"","Key","Anno","Mese","P1","P2","Total"
"3168","Zona_17-Area_45-Sottoarea_14",2016,12,0,0,0
"3169","Zona_17-Area_46-Sottoarea_52",2014,1,126,70,196
"3170","Zona_17-Area_46-Sottoarea_52",2014,2,131,74,205
"3171","Zona_17-Area_46-Sottoarea_52",2014,3,98,61,159
"3172","Zona_17-Area_46-Sottoarea_52",2014,4,97,64,161
"3173","Zona_17-Area_46-Sottoarea_52",2014,5,95,58,153
"3174","Zona_17-Area_46-Sottoarea_52",2014,6,157,75,232
"3175","Zona_17-Area_46-Sottoarea_52",2014,7,113,71,184
"3176","Zona_17-Area_46-Sottoarea_52",2014,8,75,53,128
"3177","Zona_17-Area_46-Sottoarea_52",2014,9,109,49,158
"3178","Zona_17-Area_46-Sottoarea_52",2014,10,133,93,226
"3179","Zona_17-Area_46-Sottoarea_52",2014,11,109,76,185
"3180","Zona_17-Area_46-Sottoarea_52",2014,12,103,73,176
"3181","Zona_17-Area_46-Sottoarea_52",2015,1,123,86,209
"3182","Zona_17-Area_46-Sottoarea_52",2015,2,136,98,234
"3183","Zona_17-Area_46-Sottoarea_52",2015,3,131,119,250
"3184","Zona_17-Area_46-Sottoarea_52",2015,4,120,110,230
"3185","Zona_17-Area_46-Sottoarea_52",2015,5,113,95,208
"3186","Zona_17-Area_46-Sottoarea_52",2015,6,130,68,198
"3187","Zona_17-Area_46-Sottoarea_52",2015,7,129,73,202
"3188","Zona_17-Area_46-Sottoarea_52",2015,8,86,47,133
"3189","Zona_17-Area_46-Sottoarea_52",2015,9,135,54,189
"3190","Zona_17-Area_46-Sottoarea_52",2015,10,139,73,212
"3191","Zona_17-Area_46-Sottoarea_52",2015,11,134,82,216
"3192","Zona_17-Area_46-Sottoarea_52",2015,12,127,65,192
"3193","Zona_17-Area_46-Sottoarea_52",2016,1,142,58,200
"3194","Zona_17-Area_46-Sottoarea_52",2016,2,168,82,250
"3195","Zona_17-Area_46-Sottoarea_52",2016,3,187,87,274
"3196","Zona_17-Area_46-Sottoarea_52",2016,4,149,80,229
"3197","Zona_17-Area_46-Sottoarea_52",2016,5,92,43,135
"3198","Zona_17-Area_46-Sottoarea_52",2016,6,0,0,0
"3199","Zona_17-Area_46-Sottoarea_52",2016,7,0,0,0
"3200","Zona_17-Area_46-Sottoarea_52",2016,8,0,0,0
"3201","Zona_17-Area_46-Sottoarea_52",2016,9,0,0,0
"3202","Zona_17-Area_46-Sottoarea_52",2016,10,0,0,0
"3203","Zona_17-Area_46-Sottoarea_52",2016,11,0,0,0
"3204","Zona_17-Area_46-Sottoarea_52",2016,12,0,0,0
"3205","Zona_17-Area_46-Sottoarea_53",2014,1,125,80,205
"3206","Zona_17-Area_46-Sottoarea_53",2014,2,126,90,216
"3207","Zona_17-Area_46-Sottoarea_53",2014,3,95,83,178
"3208","Zona_17-Area_46-Sottoarea_53",2014,4,97,80,177
"3209","Zona_17-Area_46-Sottoarea_53",2014,5,84,67,151
"3210","Zona_17-Area_46-Sottoarea_53",2014,6,130,91,221
"3211","Zona_17-Area_46-Sottoarea_53",2014,7,110,84,194
"3212","Zona_17-Area_46-Sottoarea_53",2014,8,80,69,149
"3213","Zona_17-Area_46-Sottoarea_53",2014,9,112,59,171
"3214","Zona_17-Area_46-Sottoarea_53",2014,10,133,91,224
"3215","Zona_17-Area_46-Sottoarea_53",2014,11,105,85,190
"3216","Zona_17-Area_46-Sottoarea_53",2014,12,98,77,175
"3217","Zona_17-Area_46-Sottoarea_53",2015,1,109,70,179
"3218","Zona_17-Area_46-Sottoarea_53",2015,2,139,101,240
"3219","Zona_17-Area_46-Sottoarea_53",2015,3,125,96,221
"3220","Zona_17-Area_46-Sottoarea_53",2015,4,120,106,226
"3221","Zona_17-Area_46-Sottoarea_53",2015,5,107,101,208
"3222","Zona_17-Area_46-Sottoarea_53",2015,6,133,84,217
"3223","Zona_17-Area_46-Sottoarea_53",2015,7,128,97,225
"3224","Zona_17-Area_46-Sottoarea_53",2015,8,86,66,152
"3225","Zona_17-Area_46-Sottoarea_53",2015,9,132,68,200
"3226","Zona_17-Area_46-Sottoarea_53",2015,10,135,86,221
"3227","Zona_17-Area_46-Sottoarea_53",2015,11,112,86,198
"3228","Zona_17-Area_46-Sottoarea_53",2015,12,118,71,189
"3229","Zona_17-Area_46-Sottoarea_53",2016,1,117,80,197
"3230","Zona_17-Area_46-Sottoarea_53",2016,2,144,76,220
"3231","Zona_17-Area_46-Sottoarea_53",2016,3,171,90,261
"3232","Zona_17-Area_46-Sottoarea_53",2016,4,131,77,208
"3233","Zona_17-Area_46-Sottoarea_53",2016,5,88,48,136
"3234","Zona_17-Area_46-Sottoarea_53",2016,6,0,0,0
"3235","Zona_17-Area_46-Sottoarea_53",2016,7,0,0,0
"3236","Zona_17-Area_46-Sottoarea_53",2016,8,0,0,0
"3237","Zona_17-Area_46-Sottoarea_53",2016,9,0,0,0
"3238","Zona_17-Area_46-Sottoarea_53",2016,10,0,0,0
"3239","Zona_17-Area_46-Sottoarea_53",2016,11,0,0,0
"3240","Zona_17-Area_46-Sottoarea_53",2016,12,0,0,0
"3241","Zona_17-Area_47-Sottoarea_101",2014,1,80,54,134
"3242","Zona_17-Area_47-Sottoarea_101",2014,2,81,51,132
"3243","Zona_17-Area_47-Sottoarea_101",2014,3,55,45,100
"3244","Zona_17-Area_47-Sottoarea_101",2014,4,76,41,117
"3245","Zona_17-Area_47-Sottoarea_101",2014,5,67,40,107
"3246","Zona_17-Area_47-Sottoarea_101",2014,6,88,60,148
"3247","Zona_17-Area_47-Sottoarea_101",2014,7,79,49,128
"3248","Zona_17-Area_47-Sottoarea_101",2014,8,52,37,89
"3249","Zona_17-Area_47-Sottoarea_101",2014,9,76,31,107
"3250","Zona_17-Area_47-Sottoarea_101",2014,10,101,58,159
"3251","Zona_17-Area_47-Sottoarea_101",2014,11,92,52,144
"3252","Zona_17-Area_47-Sottoarea_101",2014,12,78,51,129
"3253","Zona_17-Area_47-Sottoarea_101",2015,1,73,44,117
"3254","Zona_17-Area_47-Sottoarea_101",2015,2,90,58,148
"3255","Zona_17-Area_47-Sottoarea_101",2015,3,87,92,179
"3256","Zona_17-Area_47-Sottoarea_101",2015,4,82,70,152
"3257","Zona_17-Area_47-Sottoarea_101",2015,5,72,63,135
"3258","Zona_17-Area_47-Sottoarea_101",2015,6,80,44,124
"3259","Zona_17-Area_47-Sottoarea_101",2015,7,83,55,138
"3260","Zona_17-Area_47-Sottoarea_101",2015,8,65,34,99
"3261","Zona_17-Area_47-Sottoarea_101",2015,9,88,48,136
"3262","Zona_17-Area_47-Sottoarea_101",2015,10,100,58,158
"3263","Zona_17-Area_47-Sottoarea_101",2015,11,94,73,167
"3264","Zona_17-Area_47-Sottoarea_101",2015,12,98,68,166
"3265","Zona_17-Area_47-Sottoarea_101",2016,1,88,46,134
"3266","Zona_17-Area_47-Sottoarea_101",2016,2,117,82,199
"3267","Zona_17-Area_47-Sottoarea_101",2016,3,130,121,251
"3268","Zona_17-Area_47-Sottoarea_101",2016,4,112,81,193
"3269","Zona_17-Area_47-Sottoarea_101",2016,5,67,44,111
"3270","Zona_17-Area_47-Sottoarea_101",2016,6,0,0,0
"3271","Zona_17-Area_47-Sottoarea_101",2016,7,0,0,0
"3272","Zona_17-Area_47-Sottoarea_101",2016,8,0,0,0
"3273","Zona_17-Area_47-Sottoarea_101",2016,9,0,0,0
"3274","Zona_17-Area_47-Sottoarea_101",2016,10,0,0,0
"3275","Zona_17-Area_47-Sottoarea_101",2016,11,0,0,0
"3276","Zona_17-Area_47-Sottoarea_101",2016,12,0,0,0
"3277","Zona_17-Area_47-Sottoarea_102",2014,1,145,76,221
"3278","Zona_17-Area_47-Sottoarea_102",2014,2,138,94,232
"3279","Zona_17-Area_47-Sottoarea_102",2014,3,100,75,175
"3280","Zona_17-Area_47-Sottoarea_102",2014,4,133,72,205
"3281","Zona_17-Area_47-Sottoarea_102",2014,5,116,73,189
"3282","Zona_17-Area_47-Sottoarea_102",2014,6,153,105,258
"3283","Zona_17-Area_47-Sottoarea_102",2014,7,125,83,208
"3284","Zona_17-Area_47-Sottoarea_102",2014,8,89,52,141
"3285","Zona_17-Area_47-Sottoarea_102",2014,9,108,55,163
"3286","Zona_17-Area_47-Sottoarea_102",2014,10,169,91,260
"3287","Zona_17-Area_47-Sottoarea_102",2014,11,155,103,258
"3288","Zona_17-Area_47-Sottoarea_102",2014,12,124,77,201
"3289","Zona_17-Area_47-Sottoarea_102",2015,1,126,64,190
"3290","Zona_17-Area_47-Sottoarea_102",2015,2,159,100,259
"3291","Zona_17-Area_47-Sottoarea_102",2015,3,164,167,331
"3292","Zona_17-Area_47-Sottoarea_102",2015,4,149,102,251
"3293","Zona_17-Area_47-Sottoarea_102",2015,5,138,136,274
"3294","Zona_17-Area_47-Sottoarea_102",2015,6,177,80,257
"3295","Zona_17-Area_47-Sottoarea_102",2015,7,180,84,264
"3296","Zona_17-Area_47-Sottoarea_102",2015,8,113,60,173
"3297","Zona_17-Area_47-Sottoarea_102",2015,9,179,83,262
"3298","Zona_17-Area_47-Sottoarea_102",2015,10,188,115,303
"3299","Zona_17-Area_47-Sottoarea_102",2015,11,169,113,282
"3300","Zona_17-Area_47-Sottoarea_102",2015,12,175,106,281
"3301","Zona_17-Area_47-Sottoarea_102",2016,1,167,102,269
"3302","Zona_17-Area_47-Sottoarea_102",2016,2,193,110,303
"3303","Zona_17-Area_47-Sottoarea_102",2016,3,210,139,349
"3304","Zona_17-Area_47-Sottoarea_102",2016,4,186,111,297
"3305","Zona_17-Area_47-Sottoarea_102",2016,5,119,66,185
"3306","Zona_17-Area_47-Sottoarea_102",2016,6,0,0,0
"3307","Zona_17-Area_47-Sottoarea_102",2016,7,0,0,0
"3308","Zona_17-Area_47-Sottoarea_102",2016,8,0,0,0
"3309","Zona_17-Area_47-Sottoarea_102",2016,9,0,0,0
"3310","Zona_17-Area_47-Sottoarea_102",2016,10,0,0,0
"3311","Zona_17-Area_47-Sottoarea_102",2016,11,0,0,0
"3312","Zona_17-Area_47-Sottoarea_102",2016,12,0,0,0
"3313","Zona_18-Area_48-Sottoarea_108",2014,1,97,46,143
"3314","Zona_18-Area_48-Sottoarea_108",2014,2,96,47,143
"3315","Zona_18-Area_48-Sottoarea_108",2014,3,75,43,118
"3316","Zona_18-Area_48-Sottoarea_108",2014,4,119,44,163
"3317","Zona_18-Area_48-Sottoarea_108",2014,5,123,57,180
"3318","Zona_18-Area_48-Sottoarea_108",2014,6,140,56,196
"3319","Zona_18-Area_48-Sottoarea_108",2014,7,132,62,194
"3320","Zona_18-Area_48-Sottoarea_108",2014,8,69,40,109
"3321","Zona_18-Area_48-Sottoarea_108",2014,9,110,32,142
"3322","Zona_18-Area_48-Sottoarea_108",2014,10,144,47,191
"3323","Zona_18-Area_48-Sottoarea_108",2014,11,134,36,170
"3324","Zona_18-Area_48-Sottoarea_108",2014,12,129,33,162
"3325","Zona_18-Area_48-Sottoarea_108",2015,1,125,34,159
"3326","Zona_18-Area_48-Sottoarea_108",2015,2,130,41,171
"3327","Zona_18-Area_48-Sottoarea_108",2015,3,141,53,194
"3328","Zona_18-Area_48-Sottoarea_108",2015,4,135,42,177
"3329","Zona_18-Area_48-Sottoarea_108",2015,5,120,38,158
"3330","Zona_18-Area_48-Sottoarea_108",2015,6,112,50,162
"3331","Zona_18-Area_48-Sottoarea_108",2015,7,115,33,148
"3332","Zona_18-Area_48-Sottoarea_108",2015,8,67,19,86
"3333","Zona_18-Area_48-Sottoarea_108",2015,9,121,27,148
"3334","Zona_18-Area_48-Sottoarea_108",2015,10,133,33,166
"3335","Zona_18-Area_48-Sottoarea_108",2015,11,127,41,168
"3336","Zona_18-Area_48-Sottoarea_108",2015,12,118,48,166
"3337","Zona_18-Area_48-Sottoarea_108",2016,1,110,23,133
"3338","Zona_18-Area_48-Sottoarea_108",2016,2,117,35,152
"3339","Zona_18-Area_48-Sottoarea_108",2016,3,125,52,177
"3340","Zona_18-Area_48-Sottoarea_108",2016,4,121,67,188
"3341","Zona_18-Area_48-Sottoarea_108",2016,5,79,22,101
"3342","Zona_18-Area_48-Sottoarea_108",2016,6,0,0,0
"3343","Zona_18-Area_48-Sottoarea_108",2016,7,0,0,0
"3344","Zona_18-Area_48-Sottoarea_108",2016,8,0,0,0
"3345","Zona_18-Area_48-Sottoarea_108",2016,9,0,0,0
"3346","Zona_18-Area_48-Sottoarea_108",2016,10,0,0,0
"3347","Zona_18-Area_48-Sottoarea_108",2016,11,0,0,0
"3348","Zona_18-Area_48-Sottoarea_108",2016,12,0,0,0
"3349","Zona_18-Area_48-Sottoarea_109",2014,1,161,72,233
"3350","Zona_18-Area_48-Sottoarea_109",2014,2,148,83,231
"3351","Zona_18-Area_48-Sottoarea_109",2014,3,127,103,230
"3352","Zona_18-Area_48-Sottoarea_109",2014,4,218,104,322
"3353","Zona_18-Area_48-Sottoarea_109",2014,5,197,81,278
"3354","Zona_18-Area_48-Sottoarea_109",2014,6,204,72,276
"3355","Zona_18-Area_48-Sottoarea_109",2014,7,216,84,300
"3356","Zona_18-Area_48-Sottoarea_109",2014,8,114,69,183
"3357","Zona_18-Area_48-Sottoarea_109",2014,9,196,51,247
"3358","Zona_18-Area_48-Sottoarea_109",2014,10,244,74,318
"3359","Zona_18-Area_48-Sottoarea_109",2014,11,222,71,293
"3360","Zona_18-Area_48-Sottoarea_109",2014,12,206,69,275
"3361","Zona_18-Area_48-Sottoarea_109",2015,1,192,79,271
"3362","Zona_18-Area_48-Sottoarea_109",2015,2,196,88,284
"3363","Zona_18-Area_48-Sottoarea_109",2015,3,244,112,356
"3364","Zona_18-Area_48-Sottoarea_109",2015,4,225,96,321
"3365","Zona_18-Area_48-Sottoarea_109",2015,5,201,67,268
"3366","Zona_18-Area_48-Sottoarea_109",2015,6,192,59,251
"3367","Zona_18-Area_48-Sottoarea_109",2015,7,197,61,258
"3368","Zona_18-Area_48-Sottoarea_109",2015,8,120,49,169
"3369","Zona_18-Area_48-Sottoarea_109",2015,9,204,65,269
"3370","Zona_18-Area_48-Sottoarea_109",2015,10,215,76,291
"3371","Zona_18-Area_48-Sottoarea_109",2015,11,189,81,270
"3372","Zona_18-Area_48-Sottoarea_109",2015,12,177,95,272
"3373","Zona_18-Area_48-Sottoarea_109",2016,1,180,52,232
"3374","Zona_18-Area_48-Sottoarea_109",2016,2,197,81,278
"3375","Zona_18-Area_48-Sottoarea_109",2016,3,207,95,302
"3376","Zona_18-Area_48-Sottoarea_109",2016,4,175,90,265
"3377","Zona_18-Area_48-Sottoarea_109",2016,5,107,51,158
"3378","Zona_18-Area_48-Sottoarea_109",2016,6,0,0,0
"3379","Zona_18-Area_48-Sottoarea_109",2016,7,0,0,0
"3380","Zona_18-Area_48-Sottoarea_109",2016,8,0,0,0
"3381","Zona_18-Area_48-Sottoarea_109",2016,9,0,0,0
"3382","Zona_18-Area_48-Sottoarea_109",2016,10,0,0,0
"3383","Zona_18-Area_48-Sottoarea_109",2016,11,0,0,0
"3384","Zona_18-Area_48-Sottoarea_109",2016,12,0,0,0
"3385","Zona_18-Area_49-Sottoarea_110",2014,1,59,47,106
"3386","Zona_18-Area_49-Sottoarea_110",2014,2,59,48,107
"3387","Zona_18-Area_49-Sottoarea_110",2014,3,51,41,92
"3388","Zona_18-Area_49-Sottoarea_110",2014,4,58,41,99
"3389","Zona_18-Area_49-Sottoarea_110",2014,5,60,47,107
"3390","Zona_18-Area_49-Sottoarea_110",2014,6,68,47,115
"3391","Zona_18-Area_49-Sottoarea_110",2014,7,73,54,127
"3392","Zona_18-Area_49-Sottoarea_110",2014,8,47,49,96
"3393","Zona_18-Area_49-Sottoarea_110",2014,9,63,42,105
"3394","Zona_18-Area_49-Sottoarea_110",2014,10,88,62,150
"3395","Zona_18-Area_49-Sottoarea_110",2014,11,90,64,154
"3396","Zona_18-Area_49-Sottoarea_110",2014,12,85,48,133
"3397","Zona_18-Area_49-Sottoarea_110",2015,1,80,35,115
"3398","Zona_18-Area_49-Sottoarea_110",2015,2,90,50,140
"3399","Zona_18-Area_49-Sottoarea_110",2015,3,87,63,150
"3400","Zona_18-Area_49-Sottoarea_110",2015,4,87,69,156
"3401","Zona_18-Area_49-Sottoarea_110",2015,5,84,44,128
"3402","Zona_18-Area_49-Sottoarea_110",2015,6,90,49,139
"3403","Zona_18-Area_49-Sottoarea_110",2015,7,81,57,138
"3404","Zona_18-Area_49-Sottoarea_110",2015,8,45,24,69
"3405","Zona_18-Area_49-Sottoarea_110",2015,9,86,50,136
"3406","Zona_18-Area_49-Sottoarea_110",2015,10,91,48,139
"3407","Zona_18-Area_49-Sottoarea_110",2015,11,78,45,123
"3408","Zona_18-Area_49-Sottoarea_110",2015,12,79,47,126
"3409","Zona_18-Area_49-Sottoarea_110",2016,1,72,31,103
"3410","Zona_18-Area_49-Sottoarea_110",2016,2,82,39,121
"3411","Zona_18-Area_49-Sottoarea_110",2016,3,89,53,142
"3412","Zona_18-Area_49-Sottoarea_110",2016,4,79,39,118
"3413","Zona_18-Area_49-Sottoarea_110",2016,5,49,22,71
"3414","Zona_18-Area_49-Sottoarea_110",2016,6,0,0,0
"3415","Zona_18-Area_49-Sottoarea_110",2016,7,0,0,0
"3416","Zona_18-Area_49-Sottoarea_110",2016,8,0,0,0
"3417","Zona_18-Area_49-Sottoarea_110",2016,9,0,0,0
"3418","Zona_18-Area_49-Sottoarea_110",2016,10,0,0,0
"3419","Zona_18-Area_49-Sottoarea_110",2016,11,0,0,0
"3420","Zona_18-Area_49-Sottoarea_110",2016,12,0,0,0
"3421","Zona_18-Area_49-Sottoarea_111",2014,1,214,153,367
"3422","Zona_18-Area_49-Sottoarea_111",2014,2,234,155,389
"3423","Zona_18-Area_49-Sottoarea_111",2014,3,196,153,349
"3424","Zona_18-Area_49-Sottoarea_111",2014,4,257,176,433
"3425","Zona_18-Area_49-Sottoarea_111",2014,5,254,157,411
"3426","Zona_18-Area_49-Sottoarea_111",2014,6,233,159,392
"3427","Zona_18-Area_49-Sottoarea_111",2014,7,257,181,438
"3428","Zona_18-Area_49-Sottoarea_111",2014,8,170,134,304
"3429","Zona_18-Area_49-Sottoarea_111",2014,9,232,133,365
"3430","Zona_18-Area_49-Sottoarea_111",2014,10,290,184,474
"3431","Zona_18-Area_49-Sottoarea_111",2014,11,280,190,470
"3432","Zona_18-Area_49-Sottoarea_111",2014,12,267,181,448
"3433","Zona_18-Area_49-Sottoarea_111",2015,1,264,145,409
"3434","Zona_18-Area_49-Sottoarea_111",2015,2,296,194,490
"3435","Zona_18-Area_49-Sottoarea_111",2015,3,297,208,505
"3436","Zona_18-Area_49-Sottoarea_111",2015,4,282,209,491
"3437","Zona_18-Area_49-Sottoarea_111",2015,5,292,179,471
"3438","Zona_18-Area_49-Sottoarea_111",2015,6,260,162,422
"3439","Zona_18-Area_49-Sottoarea_111",2015,7,266,173,439
"3440","Zona_18-Area_49-Sottoarea_111",2015,8,173,97,270
"3441","Zona_18-Area_49-Sottoarea_111",2015,9,300,126,426
"3442","Zona_18-Area_49-Sottoarea_111",2015,10,309,166,475
"3443","Zona_18-Area_49-Sottoarea_111",2015,11,282,141,423
"3444","Zona_18-Area_49-Sottoarea_111",2015,12,265,130,395
"3445","Zona_18-Area_49-Sottoarea_111",2016,1,273,105,378
"3446","Zona_18-Area_49-Sottoarea_111",2016,2,310,155,465
"3447","Zona_18-Area_49-Sottoarea_111",2016,3,333,169,502
"3448","Zona_18-Area_49-Sottoarea_111",2016,4,282,206,488
"3449","Zona_18-Area_49-Sottoarea_111",2016,5,174,82,256
"3450","Zona_18-Area_49-Sottoarea_111",2016,6,0,0,0
"3451","Zona_18-Area_49-Sottoarea_111",2016,7,0,0,0
"3452","Zona_18-Area_49-Sottoarea_111",2016,8,0,0,0
"3453","Zona_18-Area_49-Sottoarea_111",2016,9,0,0,0
"3454","Zona_18-Area_49-Sottoarea_111",2016,10,0,0,0
"3455","Zona_18-Area_49-Sottoarea_111",2016,11,0,0,0
"3456","Zona_18-Area_49-Sottoarea_111",2016,12,0,0,0
"3457","Zona_18-Area_50-Sottoarea_112",2014,1,114,35,149
"3458","Zona_18-Area_50-Sottoarea_112",2014,2,108,38,146
"3459","Zona_18-Area_50-Sottoarea_112",2014,3,91,32,123
"3460","Zona_18-Area_50-Sottoarea_112",2014,4,135,34,169
"3461","Zona_18-Area_50-Sottoarea_112",2014,5,133,38,171
"3462","Zona_18-Area_50-Sottoarea_112",2014,6,124,30,154
"3463","Zona_18-Area_50-Sottoarea_112",2014,7,140,33,173
"3464","Zona_18-Area_50-Sottoarea_112",2014,8,73,25,98
"3465","Zona_18-Area_50-Sottoarea_112",2014,9,140,28,168
"3466","Zona_18-Area_50-Sottoarea_112",2014,10,170,39,209
"3467","Zona_18-Area_50-Sottoarea_112",2014,11,145,38,183
"3468","Zona_18-Area_50-Sottoarea_112",2014,12,124,32,156
"3469","Zona_18-Area_50-Sottoarea_112",2015,1,125,27,152
"3470","Zona_18-Area_50-Sottoarea_112",2015,2,142,44,186
"3471","Zona_18-Area_50-Sottoarea_112",2015,3,150,51,201
"3472","Zona_18-Area_50-Sottoarea_112",2015,4,137,46,183
"3473","Zona_18-Area_50-Sottoarea_112",2015,5,120,35,155
"3474","Zona_18-Area_50-Sottoarea_112",2015,6,116,47,163
"3475","Zona_18-Area_50-Sottoarea_112",2015,7,122,33,155
"3476","Zona_18-Area_50-Sottoarea_112",2015,8,74,22,96
"3477","Zona_18-Area_50-Sottoarea_112",2015,9,141,46,187
"3478","Zona_18-Area_50-Sottoarea_112",2015,10,160,45,205
"3479","Zona_18-Area_50-Sottoarea_112",2015,11,137,40,177
"3480","Zona_18-Area_50-Sottoarea_112",2015,12,116,30,146
"3481","Zona_18-Area_50-Sottoarea_112",2016,1,119,25,144
"3482","Zona_18-Area_50-Sottoarea_112",2016,2,118,37,155
"3483","Zona_18-Area_50-Sottoarea_112",2016,3,125,41,166
"3484","Zona_18-Area_50-Sottoarea_112",2016,4,135,59,194
"3485","Zona_18-Area_50-Sottoarea_112",2016,5,84,21,105
"3486","Zona_18-Area_50-Sottoarea_112",2016,6,0,0,0
"3487","Zona_18-Area_50-Sottoarea_112",2016,7,0,0,0
"3488","Zona_18-Area_50-Sottoarea_112",2016,8,0,0,0
"3489","Zona_18-Area_50-Sottoarea_112",2016,9,0,0,0
"3490","Zona_18-Area_50-Sottoarea_112",2016,10,0,0,0
"3491","Zona_18-Area_50-Sottoarea_112",2016,11,0,0,0
"3492","Zona_18-Area_50-Sottoarea_112",2016,12,0,0,0
"3493","Zona_18-Area_50-Sottoarea_113",2014,1,181,102,283
"3494","Zona_18-Area_50-Sottoarea_113",2014,2,187,116,303
"3495","Zona_18-Area_50-Sottoarea_113",2014,3,142,100,242
"3496","Zona_18-Area_50-Sottoarea_113",2014,4,214,110,324
"3497","Zona_18-Area_50-Sottoarea_113",2014,5,204,95,299
"3498","Zona_18-Area_50-Sottoarea_113",2014,6,219,88,307
"3499","Zona_18-Area_50-Sottoarea_113",2014,7,238,96,334
"3500","Zona_18-Area_50-Sottoarea_113",2014,8,126,76,202
"3501","Zona_18-Area_50-Sottoarea_113",2014,9,218,69,287
"3502","Zona_18-Area_50-Sottoarea_113",2014,10,277,123,400
"3503","Zona_18-Area_50-Sottoarea_113",2014,11,258,95,353
"3504","Zona_18-Area_50-Sottoarea_113",2014,12,223,107,330
"3505","Zona_18-Area_50-Sottoarea_113",2015,1,228,105,333
"3506","Zona_18-Area_50-Sottoarea_113",2015,2,236,149,385
"3507","Zona_18-Area_50-Sottoarea_113",2015,3,262,149,411
"3508","Zona_18-Area_50-Sottoarea_113",2015,4,241,152,393
"3509","Zona_18-Area_50-Sottoarea_113",2015,5,210,115,325
"3510","Zona_18-Area_50-Sottoarea_113",2015,6,203,109,312
"3511","Zona_18-Area_50-Sottoarea_113",2015,7,206,125,331
"3512","Zona_18-Area_50-Sottoarea_113",2015,8,128,68,196
"3513","Zona_18-Area_50-Sottoarea_113",2015,9,230,110,340
"3514","Zona_18-Area_50-Sottoarea_113",2015,10,267,148,415
"3515","Zona_18-Area_50-Sottoarea_113",2015,11,233,142,375
"3516","Zona_18-Area_50-Sottoarea_113",2015,12,208,120,328
"3517","Zona_18-Area_50-Sottoarea_113",2016,1,207,80,287
"3518","Zona_18-Area_50-Sottoarea_113",2016,2,243,123,366
"3519","Zona_18-Area_50-Sottoarea_113",2016,3,257,198,455
"3520","Zona_18-Area_50-Sottoarea_113",2016,4,217,171,388
"3521","Zona_18-Area_50-Sottoarea_113",2016,5,141,78,219
"3522","Zona_18-Area_50-Sottoarea_113",2016,6,0,0,0
"3523","Zona_18-Area_50-Sottoarea_113",2016,7,0,0,0
"3524","Zona_18-Area_50-Sottoarea_113",2016,8,0,0,0
"3525","Zona_18-Area_50-Sottoarea_113",2016,9,0,0,0
"3526","Zona_18-Area_50-Sottoarea_113",2016,10,0,0,0
"3527","Zona_18-Area_50-Sottoarea_113",2016,11,0,0,0
"3528","Zona_18-Area_50-Sottoarea_113",2016,12,0,0,0
"3529","Zona_18-Area_51-Sottoarea_114",2014,1,262,193,455
"3530","Zona_18-Area_51-Sottoarea_114",2014,2,271,189,460
"3531","Zona_18-Area_51-Sottoarea_114",2014,3,240,212,452
"3532","Zona_18-Area_51-Sottoarea_114",2014,4,287,216,503
"3533","Zona_18-Area_51-Sottoarea_114",2014,5,325,201,526
"3534","Zona_18-Area_51-Sottoarea_114",2014,6,298,191,489
"3535","Zona_18-Area_51-Sottoarea_114",2014,7,334,230,564
"3536","Zona_18-Area_51-Sottoarea_114",2014,8,228,172,400
"3537","Zona_18-Area_51-Sottoarea_114",2014,9,306,142,448
"3538","Zona_18-Area_51-Sottoarea_114",2014,10,370,192,562
"3539","Zona_18-Area_51-Sottoarea_114",2014,11,348,169,517
"3540","Zona_18-Area_51-Sottoarea_114",2014,12,320,150,470
"3541","Zona_18-Area_51-Sottoarea_114",2015,1,303,148,451
"3542","Zona_18-Area_51-Sottoarea_114",2015,2,320,191,511
"3543","Zona_18-Area_51-Sottoarea_114",2015,3,341,202,543
"3544","Zona_18-Area_51-Sottoarea_114",2015,4,340,225,565
"3545","Zona_18-Area_51-Sottoarea_114",2015,5,319,157,476
"3546","Zona_18-Area_51-Sottoarea_114",2015,6,314,153,467
"3547","Zona_18-Area_51-Sottoarea_114",2015,7,328,156,484
"3548","Zona_18-Area_51-Sottoarea_114",2015,8,190,108,298
"3549","Zona_18-Area_51-Sottoarea_114",2015,9,317,134,451
"3550","Zona_18-Area_51-Sottoarea_114",2015,10,346,179,525
"3551","Zona_18-Area_51-Sottoarea_114",2015,11,313,145,458
"3552","Zona_18-Area_51-Sottoarea_114",2015,12,291,143,434
"3553","Zona_18-Area_51-Sottoarea_114",2016,1,308,114,422
"3554","Zona_18-Area_51-Sottoarea_114",2016,2,313,169,482
"3555","Zona_18-Area_51-Sottoarea_114",2016,3,359,209,568
"3556","Zona_18-Area_51-Sottoarea_114",2016,4,329,170,499
"3557","Zona_18-Area_51-Sottoarea_114",2016,5,193,86,279
"3558","Zona_18-Area_51-Sottoarea_114",2016,6,0,0,0
"3559","Zona_18-Area_51-Sottoarea_114",2016,7,0,0,0
"3560","Zona_18-Area_51-Sottoarea_114",2016,8,0,0,0
"3561","Zona_18-Area_51-Sottoarea_114",2016,9,0,0,0
"3562","Zona_18-Area_51-Sottoarea_114",2016,10,0,0,0
"3563","Zona_18-Area_51-Sottoarea_114",2016,11,0,0,0
"3564","Zona_18-Area_51-Sottoarea_114",2016,12,0,0,0
"3565","Zona_18-Area_51-Sottoarea_115",2014,1,16,10,26
"3566","Zona_18-Area_51-Sottoarea_115",2014,2,21,7,28
